Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age-Binning,Antiguedad-Binning,Estado
1,1,0,0,15,1,1,1,1,1,1,1,1,0,4,6,0,0,0,0,0,0,0,1,3,1
0,2,1,0,58,1,1,1,1,1,1,1,1,0,2,9,0,0,0,0,0,0,0,1,2,0
1,2,1,0,11,1,1,1,1,1,1,2,2,1,3,6,0,0,0,0,0,0,0,2,3,0
0,2,0,1,27,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,3,1
1,3,0,0,32,1,2,1,2,2,1,2,5,2,7,5,0,0,0,0,0,0,0,1,2,1
1,3,0,1,12,3,1,1,1,1,1,3,10,4,7,6,0,1,0,0,0,0,0,2,2,1
1,5,0,0,88,3,2,3,3,1,1,1,4,6,9,1,0,0,0,0,0,0,1,2,2,0
1,4,0,0,91,3,2,3,1,1,1,1,4,8,10,2,0,0,0,0,0,0,0,3,2,1
1,4,0,0,12,2,1,3,4,2,3,1,6,6,4,2,0,0,0,0,0,0,1,1,2,0
1,1,1,0,21,1,1,1,1,1,1,1,0,1,2,8,0,0,0,0,0,0,0,1,3,1
1,4,0,1,23,1,1,1,1,1,1,1,4,1,5,4,0,0,0,0,0,0,0,2,1,1
1,4,0,0,10,3,1,3,3,1,2,1,6,6,7,4,0,0,1,0,0,0,1,1,3,1
1,4,0,1,35,1,5,2,4,1,2,2,8,2,11,5,0,0,0,0,0,0,0,2,3,0
1,2,1,0,69,1,1,1,1,1,1,2,3,1,2,8,1,0,0,0,0,0,0,1,2,1
1,3,0,0,68,1,1,2,2,2,1,1,6,2,10,4,0,0,0,0,0,0,0,3,1,0
1,4,0,0,85,2,4,5,4,1,1,1,5,8,5,2,0,0,0,0,0,0,0,2,1,0
1,2,1,1,34,1,1,1,1,1,1,3,2,1,4,6,0,0,0,0,0,0,0,2,2,0
1,3,1,1,55,2,1,1,1,1,2,6,8,2,6,7,0,0,0,0,0,0,0,2,3,1
0,1,1,0,10,1,1,1,1,1,1,2,2,1,2,8,1,0,0,0,0,0,0,1,1,1
1,3,1,1,30,1,1,1,1,1,1,8,6,1,7,8,0,0,0,0,0,0,0,2,2,0
0,3,0,0,36,2,1,2,2,3,1,1,8,7,11,6,0,0,0,0,0,0,0,3,3,1
0,3,0,1,14,3,1,1,1,1,1,4,2,2,7,8,0,1,0,0,0,0,0,2,2,0
1,4,0,1,79,2,1,2,4,4,2,1,6,3,6,3,0,0,0,0,0,0,1,3,3,0
1,3,0,1,52,1,1,1,1,1,1,3,6,3,5,6,0,0,0,0,0,0,0,2,2,0
1,2,1,0,97,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,2,1,1
1,2,1,0,24,1,1,1,1,1,1,3,4,1,4,7,0,0,0,0,0,0,0,2,1,0
1,4,0,1,0,1,1,1,1,1,1,1,3,2,5,2,0,0,0,0,0,0,0,3,1,1
1,3,0,1,96,1,1,1,1,1,1,2,4,1,5,5,0,0,0,0,0,0,0,2,1,0
0,3,1,1,89,1,1,1,1,1,1,2,2,0,4,6,0,0,0,0,0,0,0,2,1,1
1,2,2,1,94,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,2,0
1,3,0,1,98,2,1,1,1,1,1,6,4,5,7,6,0,1,0,0,0,0,0,2,3,0
1,3,0,1,72,3,1,1,1,1,2,5,8,4,11,6,0,0,0,0,0,0,0,2,3,1
1,3,0,1,1,1,1,1,1,1,1,4,7,2,4,8,0,0,0,0,0,0,0,2,3,0
1,3,1,2,26,2,1,1,1,1,1,6,4,2,8,5,0,0,0,0,0,0,0,2,1,0
1,1,1,0,5,1,1,1,1,1,1,2,2,1,2,6,1,0,0,0,0,0,1,1,2,1
1,3,0,1,22,1,1,1,1,1,1,3,5,1,6,7,0,1,0,0,0,0,0,2,2,1
1,3,0,1,56,1,1,1,1,1,1,1,4,2,3,7,0,0,0,0,0,0,0,3,1,0
0,3,1,1,74,1,1,1,1,1,1,4,3,1,4,6,0,0,0,0,0,0,0,3,2,1
1,1,1,0,24,1,1,1,1,1,1,1,2,0,3,9,0,0,0,0,0,0,0,2,3,1
1,5,0,0,9,4,1,4,1,1,3,0,5,10,5,1,1,0,1,0,0,0,0,3,1,1
0,2,1,1,10,1,1,1,1,1,1,2,1,0,3,7,0,0,0,0,0,0,0,2,2,1
1,3,1,1,35,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,1,3,1
1,4,0,0,56,3,3,2,3,3,2,1,8,6,6,3,0,0,0,0,0,0,0,1,1,1
1,3,1,1,7,1,1,1,1,1,2,6,4,4,3,5,0,0,0,0,0,0,0,2,2,1
1,2,1,0,51,1,1,1,1,1,1,3,2,1,4,4,0,0,0,0,0,0,0,2,2,1
1,2,1,0,17,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,1,1
0,2,1,1,30,1,1,1,1,1,1,2,1,1,2,4,0,0,0,0,0,0,0,2,3,0
1,2,1,0,21,1,1,1,1,1,1,2,2,0,3,5,0,0,0,0,0,0,0,2,1,1
1,3,0,2,2,3,1,1,1,1,1,2,6,3,12,5,0,0,0,0,0,0,0,3,2,1
1,2,1,1,85,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,2,1,0
1,2,1,0,65,1,1,1,1,1,1,2,2,1,3,6,0,0,0,0,0,0,0,2,1,0
1,3,0,1,64,3,1,1,1,1,3,1,9,3,9,6,0,0,0,0,0,0,0,2,2,0
1,3,1,1,11,1,2,1,2,1,3,2,6,2,4,7,0,0,0,0,0,0,0,2,3,1
1,3,1,1,92,1,1,1,1,1,1,4,5,1,5,6,0,0,0,0,0,0,0,2,3,1
1,4,0,1,54,3,1,1,1,1,2,1,9,2,9,5,0,0,0,0,0,0,0,2,1,1
1,2,0,1,4,1,1,1,1,1,1,2,4,1,3,7,0,0,0,0,0,0,0,3,1,1
1,2,0,1,53,1,1,1,1,1,2,3,5,2,4,8,0,0,0,0,0,0,1,3,3,0
1,3,1,0,39,2,1,1,1,1,1,6,8,4,8,8,0,0,0,0,0,0,0,2,3,1
1,2,1,1,49,1,1,1,1,1,1,4,3,0,4,9,0,0,0,0,0,0,0,2,3,1
1,3,0,1,70,1,1,1,1,1,1,4,6,1,5,7,0,0,0,0,0,0,0,3,2,1
1,4,0,1,40,2,1,2,3,1,1,2,7,5,8,4,0,0,0,0,0,0,0,3,1,1
1,3,0,1,40,1,1,1,1,1,1,3,4,2,9,3,0,0,0,0,0,0,0,3,3,1
1,2,1,1,43,1,1,1,1,1,1,4,3,2,2,9,0,0,0,0,0,0,1,3,3,0
1,4,0,1,17,2,1,2,2,2,1,1,7,2,12,4,0,0,0,0,0,0,0,2,3,1
1,4,1,0,40,5,1,2,3,1,2,2,5,3,6,6,0,1,1,1,0,0,1,2,2,1
1,2,1,1,84,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,1,1
1,4,0,0,25,2,3,3,5,2,1,1,5,10,5,1,0,0,0,1,0,0,1,3,1,1
1,2,1,0,62,1,1,1,1,1,2,3,5,0,3,9,0,0,0,0,0,0,0,1,3,0
1,3,1,0,83,1,2,1,1,1,2,4,4,3,8,4,0,0,0,0,0,0,0,1,2,0
0,2,0,0,47,1,1,1,1,1,1,1,2,1,2,8,0,0,0,0,0,0,0,2,3,1
1,3,0,0,45,1,1,1,1,1,1,1,2,2,5,2,0,0,0,0,0,0,0,3,1,1
1,2,2,1,34,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,1
1,2,1,1,3,1,1,1,1,1,1,3,2,0,4,6,0,0,0,0,0,0,0,2,1,1
1,2,2,1,1,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,2,1,1
0,4,0,0,18,1,5,1,1,1,5,1,2,10,10,1,0,0,0,0,0,0,0,2,2,0
1,3,0,1,45,4,1,2,1,1,2,4,4,3,12,8,0,1,0,0,0,0,0,2,3,0
1,3,0,1,81,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,1,1
1,1,0,0,77,1,1,1,1,1,1,1,1,1,2,8,0,0,0,0,0,0,0,2,3,1
1,2,1,0,23,1,1,1,1,1,1,3,2,0,4,7,0,0,0,0,0,0,0,2,2,1
1,2,1,0,48,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,2,2,1
1,3,1,0,61,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,2,2,1
0,2,1,1,60,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,3,1,0
1,2,0,0,75,1,3,1,4,1,2,1,6,1,6,7,0,0,0,0,0,0,0,2,3,0
1,2,1,0,64,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,2,1
0,2,1,0,54,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,1,0
1,5,0,0,84,3,1,1,3,4,1,1,6,5,11,2,0,0,1,1,0,0,0,1,1,1
1,2,1,1,75,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,0
1,4,1,1,16,1,1,1,1,2,1,5,6,1,5,7,0,0,0,0,0,0,0,2,2,0
0,2,1,1,79,1,1,1,1,1,1,2,1,1,2,8,1,0,0,0,0,0,0,1,2,1
1,3,1,1,92,1,1,1,1,1,1,4,5,1,5,6,0,0,0,0,0,0,0,2,3,1
0,1,0,0,16,1,1,1,1,1,1,1,0,1,2,7,0,0,0,0,0,0,0,1,3,1
1,2,0,0,96,1,1,1,1,1,1,1,1,1,4,2,0,0,0,0,0,0,0,2,1,1
1,2,1,0,30,1,1,1,1,1,1,2,3,0,4,8,0,0,0,0,0,0,0,1,3,1
1,2,1,1,60,1,1,1,1,1,1,3,2,1,3,8,0,0,0,0,0,0,0,3,2,1
1,2,1,1,11,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,3,2,1
1,1,1,0,75,1,1,1,1,1,1,3,3,0,3,9,0,0,0,0,0,0,1,1,3,1
1,4,0,0,36,4,1,4,4,1,3,3,3,7,10,3,0,0,0,1,0,0,1,3,3,0
1,4,0,0,71,4,5,4,5,3,3,1,7,5,10,4,0,1,0,1,0,0,0,3,2,1
1,3,0,0,88,1,1,1,1,2,1,1,2,2,8,1,0,0,0,0,0,0,0,3,2,1
0,4,0,0,93,2,1,3,2,5,1,1,4,4,9,2,0,0,0,0,0,0,0,2,3,1
1,3,0,1,93,3,1,1,1,1,1,4,10,7,5,8,1,0,0,0,0,0,0,3,3,1
1,4,0,0,54,2,2,2,2,2,3,1,4,4,8,2,0,0,0,0,0,0,0,1,2,1
0,4,0,1,41,2,1,1,2,1,1,4,4,4,5,2,0,0,0,0,0,0,0,2,1,1
1,3,1,0,46,1,1,1,1,1,1,3,3,2,4,5,0,0,0,0,0,0,0,2,3,1
1,4,0,0,28,1,4,3,2,2,1,1,3,4,9,1,0,0,0,0,0,0,0,2,1,1
1,4,0,0,40,3,3,4,1,2,1,1,3,11,8,1,0,0,0,0,0,0,1,3,1,0
1,2,1,0,82,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,2,2,0
1,2,0,0,38,1,1,1,2,1,2,2,7,3,5,8,0,0,0,0,0,0,0,2,3,1
1,4,0,0,3,2,3,2,3,2,1,1,4,4,7,2,0,0,0,0,0,0,0,2,1,1
1,3,0,1,87,1,1,1,1,1,1,3,4,0,4,8,0,0,0,0,0,0,1,2,3,0
1,2,1,1,49,1,1,1,1,1,1,4,2,0,4,6,0,0,0,0,0,0,0,2,3,1
1,5,0,0,16,5,2,4,2,3,1,0,6,7,12,2,0,1,1,1,0,0,1,2,1,0
1,2,0,0,65,1,2,1,3,2,1,2,5,2,9,6,0,0,0,0,0,0,1,2,3,1
1,4,0,1,9,2,1,1,1,1,1,4,7,3,7,5,0,1,0,0,0,0,0,3,1,0
1,3,0,1,24,1,2,1,2,1,1,7,4,6,8,3,0,0,0,0,0,1,0,2,2,1
1,3,1,1,25,1,1,1,1,1,1,1,1,0,3,7,1,0,0,0,1,0,0,3,1,1
1,1,1,0,43,1,1,1,1,1,1,3,3,0,3,7,0,0,0,0,0,0,0,1,1,1
1,2,1,0,10,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,2,1
1,3,0,1,29,2,1,1,2,2,4,4,2,11,5,2,0,0,0,0,0,0,0,2,2,0
1,3,0,1,45,2,1,1,1,1,1,4,8,1,8,8,0,0,0,0,0,0,0,3,3,1
1,4,0,0,57,4,1,2,2,1,4,1,4,4,11,1,0,0,1,0,0,0,0,3,2,1
1,2,1,1,20,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,3,1,1
1,4,0,1,29,3,3,2,2,2,1,4,9,4,8,5,0,0,0,0,0,0,0,2,3,1
0,2,1,1,82,1,1,1,1,1,1,3,1,1,3,6,0,0,0,0,0,0,0,2,1,1
1,2,1,0,68,1,1,1,1,1,1,4,4,1,3,8,0,0,0,0,0,0,0,2,2,1
1,2,0,1,65,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,2,2,0
1,5,0,2,99,1,1,3,4,1,3,1,8,5,4,7,0,1,1,0,0,0,1,2,3,1
1,4,0,1,9,2,1,3,1,1,3,2,6,6,7,4,0,0,0,0,0,0,0,3,3,1
1,2,0,1,20,1,1,1,1,1,1,2,3,0,4,7,0,0,0,0,0,0,0,3,3,1
1,4,0,0,78,2,1,4,5,1,1,1,7,5,10,4,0,0,0,0,0,0,0,3,3,0
1,3,0,1,26,1,1,1,1,1,1,1,2,1,3,3,0,0,0,0,0,0,0,2,2,1
1,2,0,0,68,1,1,1,1,1,1,1,3,2,4,3,0,0,0,0,0,0,0,1,2,0
1,3,0,1,79,4,1,1,1,1,1,2,7,5,13,5,1,0,0,0,0,0,0,2,1,1
1,3,0,1,25,1,5,2,5,1,4,7,10,2,12,7,0,0,0,0,0,0,0,1,2,0
1,3,0,1,83,2,1,1,1,1,2,3,5,3,12,5,0,0,0,0,0,0,0,2,3,1
0,1,1,0,32,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,1,2,1
1,1,1,0,49,1,1,1,1,1,1,2,1,0,3,7,0,0,0,0,0,0,0,1,2,1
0,4,0,1,50,2,3,2,4,5,1,2,7,3,6,4,0,0,0,0,0,0,0,2,3,1
1,4,0,1,84,2,1,1,2,2,1,3,6,3,13,4,0,0,0,0,0,0,0,2,3,0
1,4,0,0,96,3,4,4,1,1,1,1,4,6,4,2,0,0,0,0,0,0,0,2,1,1
1,4,2,1,56,2,1,1,1,1,1,7,8,2,5,7,0,0,0,1,0,0,0,3,1,1
1,4,0,1,85,5,3,1,2,1,3,2,11,8,8,6,0,0,1,0,0,0,0,3,3,1
1,3,1,0,63,1,1,1,1,1,1,5,6,2,5,6,0,0,0,0,0,0,0,2,1,1
1,3,1,1,17,1,2,2,2,2,1,10,7,4,9,5,0,0,0,0,0,0,1,2,2,1
1,2,1,1,11,1,1,1,1,1,1,4,6,1,4,8,0,0,0,0,0,0,0,3,3,0
1,5,0,0,62,5,5,5,2,4,1,1,7,11,10,4,1,0,1,1,0,0,1,1,2,1
1,3,1,0,48,2,1,1,1,1,1,7,7,2,9,6,0,0,0,0,0,0,0,1,2,1
1,2,1,0,86,1,1,1,1,1,1,2,2,0,4,6,0,0,0,0,0,0,0,1,1,1
1,4,0,0,73,1,5,2,5,3,1,2,4,7,13,2,0,0,0,0,0,0,0,2,1,1
1,2,1,0,36,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,2,1,0
1,3,0,1,34,4,1,1,1,1,1,6,4,2,9,9,1,0,0,0,0,0,1,2,3,1
1,4,0,1,16,4,2,2,2,3,1,4,9,5,7,5,0,0,0,0,0,0,0,2,3,1
1,4,0,0,48,3,1,2,1,3,2,1,9,7,13,4,0,0,0,0,0,0,0,1,3,1
1,3,1,1,61,1,1,1,1,1,3,7,4,3,5,5,0,0,0,0,0,0,0,2,3,1
0,2,1,0,54,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,1,0
1,2,1,0,56,1,1,1,1,1,1,6,7,1,6,8,0,0,0,0,0,0,1,2,3,1
1,3,1,1,74,2,1,1,1,1,2,13,8,2,9,8,0,0,0,0,0,0,0,2,3,1
1,3,0,0,35,4,1,1,1,1,1,2,5,10,5,8,1,0,0,0,0,0,1,3,3,0
1,3,0,0,65,3,1,1,1,1,1,1,4,3,6,2,0,0,1,0,0,0,0,2,1,1
1,3,1,1,48,2,1,1,1,3,2,9,5,2,10,6,0,0,0,0,0,0,0,2,2,1
0,3,0,1,88,2,3,1,4,4,2,6,11,8,5,8,1,0,0,0,0,0,0,2,3,1
1,4,0,0,19,2,5,1,2,4,1,1,2,8,13,1,0,0,0,0,0,0,0,2,2,1
1,3,0,1,21,3,1,1,1,1,2,5,5,5,12,5,0,0,0,0,0,0,0,3,2,1
1,4,0,0,27,2,4,3,1,4,1,1,3,4,10,1,0,0,0,0,0,0,0,1,1,1
1,3,1,1,86,1,1,1,1,1,1,4,3,2,2,8,0,0,0,0,0,0,0,2,3,0
1,4,0,1,92,3,2,3,2,4,3,3,10,4,9,7,0,0,0,0,0,0,0,2,3,1
1,4,0,0,1,2,2,4,2,5,4,1,4,8,9,2,0,0,0,0,0,0,0,1,1,1
0,1,0,0,14,1,1,1,1,1,1,1,3,1,2,8,0,0,0,0,0,0,1,2,2,1
1,3,1,0,74,1,2,1,1,1,1,2,4,2,4,5,0,0,0,0,0,0,0,1,1,0
1,3,0,1,84,3,1,1,1,1,2,5,10,3,8,8,0,0,0,0,0,0,0,2,3,1
1,2,1,0,4,1,1,1,1,1,1,1,2,0,4,5,0,0,0,0,0,0,0,1,2,1
1,2,1,0,50,1,1,1,1,1,1,1,3,0,3,8,0,0,0,0,0,0,0,2,2,1
1,2,1,0,2,1,1,1,1,1,1,2,2,0,3,9,0,0,0,0,0,0,1,2,3,0
1,5,0,0,73,4,3,4,1,2,2,1,10,2,6,3,0,0,0,0,0,0,1,1,2,0
1,4,0,0,21,1,3,5,5,2,4,1,4,5,12,3,0,0,0,0,0,0,0,2,2,1
1,2,1,0,82,1,1,1,1,1,1,1,2,1,3,6,0,0,0,0,0,0,0,2,1,0
1,2,1,0,14,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,1,1
1,1,1,0,56,1,1,1,1,1,1,0,0,0,0,14,0,0,0,0,0,0,0,2,2,0
1,3,1,1,20,2,1,1,1,1,1,12,7,4,9,7,0,0,0,0,0,0,0,2,3,1
1,4,0,0,54,2,5,2,3,4,2,0,4,6,7,1,0,0,0,0,0,0,0,3,1,0
1,2,1,1,77,1,1,1,1,1,1,3,2,2,2,7,0,0,0,0,0,0,0,3,3,1
1,4,0,0,5,3,2,3,1,5,1,1,4,6,4,3,0,0,1,1,0,0,1,1,1,0
1,1,0,1,65,1,1,1,1,1,1,2,1,1,3,5,0,0,0,0,0,0,0,2,2,1
0,3,0,1,33,4,2,2,1,1,1,4,6,3,13,9,1,0,0,0,0,0,0,2,3,1
0,3,1,1,65,1,1,1,1,1,1,6,5,1,5,7,0,1,0,0,0,0,0,3,2,1
1,4,0,1,41,3,2,1,1,1,1,4,7,3,13,5,0,0,0,0,0,0,0,2,1,1
1,3,1,1,86,1,1,1,1,1,1,4,3,2,2,8,0,0,0,0,0,0,1,2,3,0
0,2,1,0,92,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,0,1,3,1
0,2,1,0,97,1,1,1,1,1,1,6,5,1,5,9,0,0,0,0,0,0,0,1,3,0
1,1,1,0,91,1,1,1,1,1,1,1,1,1,2,8,0,0,0,0,0,0,0,1,1,0
1,4,0,0,0,2,3,3,2,1,2,1,3,6,6,1,0,0,0,0,0,0,1,2,1,0
1,4,0,1,59,4,1,1,1,1,1,3,3,4,9,8,0,1,0,0,0,0,0,2,3,1
1,3,1,0,4,2,2,3,2,1,2,3,11,2,12,7,0,0,0,0,0,0,0,2,3,0
1,2,1,0,5,1,1,1,1,1,1,2,3,0,4,7,0,0,0,0,0,0,0,1,1,1
1,4,1,1,48,2,2,2,1,1,2,4,9,2,12,5,0,0,0,0,0,0,0,2,3,1
1,4,0,0,99,1,1,4,3,5,2,1,5,4,10,3,0,0,0,0,0,0,0,1,3,1
1,3,1,2,81,1,1,1,1,1,1,1,0,0,3,5,0,0,0,0,0,0,0,3,2,0
1,3,0,1,95,3,1,1,1,1,1,3,9,2,10,7,0,0,0,0,0,0,0,2,3,0
1,2,1,0,43,1,1,1,1,1,1,1,3,0,3,8,0,0,0,0,0,0,0,1,3,1
0,2,0,0,5,1,1,1,1,1,1,1,2,0,3,6,0,0,0,0,0,0,0,1,2,1
1,2,0,0,50,1,1,1,1,1,1,1,4,0,3,8,0,0,0,0,0,0,1,2,3,0
1,4,0,1,76,1,1,1,1,2,2,2,8,3,7,7,0,0,0,0,0,0,0,3,3,0
0,2,1,1,46,1,1,1,1,1,1,1,0,0,3,6,0,0,0,0,0,0,0,2,2,1
1,3,0,1,68,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,3,2,0
0,4,0,0,33,1,1,2,1,2,2,1,4,4,7,1,0,0,0,0,0,0,0,2,1,1
1,3,0,1,50,2,5,2,1,3,1,1,6,4,6,5,0,0,0,0,0,0,0,3,3,1
1,4,0,0,85,1,1,3,2,1,4,1,4,5,4,2,0,0,0,1,0,0,0,2,1,1
1,4,0,1,63,3,3,2,1,3,1,5,9,6,12,6,0,0,0,0,0,0,0,2,3,1
1,2,1,1,89,1,1,1,1,1,1,2,1,0,3,7,0,0,0,0,0,0,0,2,2,1
1,3,1,1,81,1,1,1,1,1,1,7,4,2,4,8,1,0,0,0,0,0,1,2,3,1
1,2,1,0,77,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,2,0
1,2,2,1,50,1,1,1,1,1,1,4,2,1,4,6,0,0,0,0,0,0,0,2,3,0
1,4,0,1,10,2,3,1,2,2,3,3,7,3,13,5,0,0,0,0,0,0,0,2,2,0
1,2,1,0,30,1,1,1,1,1,1,2,3,0,4,8,0,0,0,0,0,0,0,1,3,1
1,3,0,2,66,2,1,1,1,1,1,6,7,1,7,7,0,0,0,0,0,0,0,2,2,1
1,2,1,0,16,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,1,3,1
1,4,0,1,12,1,3,2,4,4,1,1,5,10,5,1,0,0,0,0,0,0,0,3,1,0
1,3,1,0,30,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,0,1,1,1
1,3,0,1,8,1,1,1,1,1,1,2,6,3,5,5,0,0,0,0,0,0,0,3,3,0
1,3,0,1,93,4,2,2,1,1,1,4,5,4,10,4,0,1,0,0,0,0,0,2,3,0
1,4,0,1,14,2,1,1,3,1,1,2,5,4,12,2,0,0,0,0,0,0,0,3,1,1
1,3,1,1,53,2,1,1,1,1,1,5,11,1,6,9,0,0,0,0,0,0,1,3,3,1
1,4,1,2,26,3,1,1,1,1,2,11,6,3,5,4,0,0,0,0,0,0,0,3,2,1
1,4,0,0,23,4,1,1,2,2,1,1,7,6,12,3,0,0,1,1,0,0,1,3,3,0
1,2,1,1,92,1,1,1,1,1,1,3,2,0,3,8,0,0,0,0,0,1,0,3,3,1
1,5,0,0,29,4,4,5,2,4,2,1,3,4,10,1,0,0,1,0,0,0,1,1,1,0
1,2,1,0,41,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,2,1
1,2,1,0,56,1,1,1,1,1,1,6,7,1,6,8,0,0,0,0,0,0,1,2,3,1
1,2,0,1,19,1,1,1,1,1,1,4,5,1,5,8,0,0,0,0,0,0,0,2,2,1
1,3,2,0,4,1,1,1,1,1,1,1,3,1,3,6,0,0,0,0,0,0,1,1,1,1
1,4,0,0,89,5,1,3,1,1,1,1,4,5,8,1,0,1,1,0,0,0,0,3,1,1
1,2,0,0,71,1,1,1,1,1,1,1,2,1,4,7,0,0,0,0,0,0,0,1,2,1
1,3,0,1,81,1,2,1,1,1,1,1,7,2,7,7,0,0,0,0,0,0,0,2,3,0
1,2,2,1,31,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,3,1,1
1,4,0,0,53,2,1,4,1,2,1,1,4,7,5,1,0,0,0,0,0,0,0,3,1,1
1,4,0,0,78,1,2,3,2,1,1,1,5,3,6,1,0,0,0,0,0,0,0,3,1,0
1,3,0,1,80,1,1,1,1,1,1,2,2,1,3,4,0,0,0,0,0,0,0,2,1,1
1,4,0,0,18,1,1,3,1,2,2,1,3,10,13,1,0,0,0,0,0,0,1,1,1,0
1,2,1,1,37,1,1,1,1,1,1,2,1,1,2,5,1,0,0,0,0,0,1,2,1,0
1,2,1,1,52,1,1,1,1,1,1,4,3,1,4,7,0,0,0,0,0,0,1,3,3,1
1,3,0,0,39,1,2,1,1,2,1,1,3,2,6,2,0,0,0,0,0,0,0,2,1,1
1,2,1,0,11,1,1,1,1,1,1,7,3,2,5,7,0,0,0,0,0,0,0,1,2,1
1,4,0,0,33,3,5,4,2,1,1,1,7,5,12,3,0,0,0,1,0,0,0,1,1,1
1,2,0,1,22,1,1,1,1,1,1,2,3,1,4,8,0,0,0,0,0,0,0,2,3,1
1,4,0,0,83,1,2,2,2,5,1,1,4,3,5,2,0,0,0,0,0,0,0,3,3,1
0,1,1,0,43,1,1,1,1,1,1,1,2,0,2,9,1,0,0,0,0,0,0,1,3,1
1,3,0,1,74,1,1,1,1,1,1,3,6,1,5,7,0,0,0,0,0,0,0,2,2,1
1,3,0,1,54,1,1,1,1,1,1,1,2,0,4,3,0,0,0,0,0,0,0,2,1,0
1,3,0,1,3,2,1,1,1,1,1,5,7,1,6,8,0,0,0,0,0,0,1,2,3,0
1,1,1,1,96,1,1,1,1,1,1,5,3,0,4,7,0,0,0,0,0,0,0,2,1,1
1,2,1,0,68,1,1,1,1,1,1,3,7,1,4,9,1,0,0,0,0,0,0,1,2,0
1,4,1,0,2,3,3,2,3,3,1,1,2,5,13,6,0,0,0,0,0,0,0,2,3,1
1,2,1,0,40,1,1,1,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,2,1,1
1,3,0,1,64,2,1,1,1,1,2,4,8,5,3,7,0,0,0,0,0,0,0,2,2,1
1,5,0,0,26,4,3,4,5,4,3,1,4,7,12,2,0,0,0,1,0,0,0,3,3,1
1,4,0,0,69,4,1,2,1,1,2,1,4,5,10,3,0,1,0,0,0,0,0,3,2,0
1,3,1,1,57,1,1,1,1,1,1,2,1,0,3,4,0,0,0,0,0,0,0,2,2,1
1,2,1,1,78,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,1,1
1,3,1,1,71,1,1,1,1,1,1,1,2,0,2,8,0,0,0,0,0,0,0,2,2,1
1,4,0,1,59,2,1,3,1,3,1,4,5,5,11,3,0,0,0,0,0,0,0,2,3,1
0,3,1,0,28,2,1,2,1,1,1,5,10,5,4,9,1,0,0,0,0,0,0,1,2,0
1,3,0,1,61,2,1,1,1,1,1,5,7,2,5,6,0,0,0,0,0,0,0,2,1,1
1,4,0,1,22,2,1,1,1,1,1,1,4,4,8,2,0,0,0,0,0,0,0,2,1,1
1,4,0,0,95,2,1,5,2,3,1,1,4,5,11,3,0,0,0,0,0,0,0,1,3,0
0,1,0,0,38,1,1,1,1,1,1,1,2,0,3,9,0,0,0,0,0,0,0,1,3,1
